ticker,year,total_assets,current_assets,total_liabilities,current_liabilities,total_equity,retained_earnings,net_revenue,profit_after_tax,ebit,interest_expense,operating_cash_flow,market_cap
CBS,2022,2036124358372,1504810332915,920839359997,855102483454,1115284998375,413935634398,2041802606276,240103893859,373723526447,73593659122,324479362012,4003994934558
CBS,2023,2329783880756,1034303724204,966895207102,603542768784,1362888673653,409917827756,3209448798488,443171009715,604589814621,50626052477,375170223754,5099904276924
CBS,2024,2461606073315,1497144621262,1143781734946,794610322160,1317824338369,533448274358,2353460331922,296096447355,420299657951,50179098756,362840070402,4325961718582
CBS,2025,2773074421780,1599054409902,1114029475484,851628087072,1659044946295,935668326148,4317313410464,620555655568,810584493259,34889923798,860803512632,6011768628965
CBT,2018,3343621762646,2262199700523,1683213859695,1404748719780,1660407902950,652519277771,5250565902588,510131644383,703856343418,66191787938,513201495023,3437614673237
CBT,2019,3839733438785,1672049312754,1889454195825,1080759801907,1950279242959,665121654672,5826302856171,619563044028,925185846456,150732041421,762686202208,3428393542024
CBT,2020,3844794161246,1624174194560,2439460165311,2282908921962,1405333995934,787243853342,2074358845872,60347220943,220064116368,144630090189,53727504517,5159593581432
CBT,2021,4434331369643,1821067893161,2190801424161,1285255379053,2243529945482,1153100751816,5459162371360,743702742415,1039870958094,110242530075,662722198985,2779378560527
CBT,2022,4883357881790,2172543787512,2609814965727,2146224528592,2273542916063,1041276028019,6636431406643,717555149602,1024676613834,127732676830,628606535072,3563441824940
CBT,2023,5556343767261,2727626852337,2814389073358,2195537158029,2741954693903,974426703659,3476768025829,408834978666,614415912807,103372189473,371182538308,7554838667907
CBT,2024,6385894033274,2774766954332,3438098076901,3136907507874,2947795956372,1489096772106,5921318140085,749977067746,1160564341295,223093006611,958846748486,11045805301042
CBT,2025,7116810158358,5275564987795,3794502261950,2614796352240,3322307896408,1894340148356,8325198713113,1057560268805,1486838246557,164887910551,1507973107162,4361919532195
CCA,2018,2862136620442,2068691702462,1331964702873,1192165579567,1530171917568,333546851641,1703873501231,296975699078,425571814565,54352190717,437620701584,5147860755711
CCA,2019,3232156130965,1390510426628,1390464305652,924005570913,1841691825312,685940347238,4570771420909,777735167400,1076106201574,103937242323,845520037161,2674325248720
CCA,2020,3332263614518,1659625130481,2415379856059,2279800947323,916883758458,374495824129,4914472696204,115477794070,294420189717,150072947129,148741699222,2590874840007
CCA,2021,3917830726687,1875908541341,1848156706778,1384623059833,2069674019909,780255847721,5683394552809,997281346480,1328604309745,82002626645,1418157180003,7334276730558
CCA,2022,4729761425306,1824118063571,1974507125253,1870407575459,2755254300053,1454628326277,4401262167573,754674616031,1058682136258,115338866218,933970834680,4263803090185
CCA,2023,5481795347760,4005311236627,2435043009102,2096507025197,3046752338657,616952420520,5625182909371,937455260877,1291252887331,119433811233,1259101445664,10043366609309
CCA,2024,6428949720108,3448813858487,2703579228466,2211523719717,3725370491642,780804110887,5985976577598,1057745430016,1467913465766,145731678245,969102126181,7855240272797
CCA,2025,7643930477187,4394760041903,3353502780522,2253758645143,4290427696664,2509584913190,10131653465106,1829140726232,2420124776245,133698868454,2174786919131,8133117767017
CCB,2018,4305322100250,1644493839681,1071143974086,908252588048,3234178126163,961551581555,6166110402172,873077902858,1154902629992,63555251419,1025322111994,12219138342371
CCB,2019,5282987839976,1983212299366,1564621199439,1419613038191,3718366640536,949607446968,7114585191287,995890024783,1361062784253,116200253274,855961724841,14733500892466
CCB,2020,4867076505319,3624891885831,2300815655636,2151286732713,2566260849683,1294867601991,4452942533539,-47391646527,49677687983,108917246142,-44434597539,3561753159851
CCB,2021,5833446241080,3090612934149,1430595611411,1205433718985,4402850629669,2183964398658,5088016496785,673627771618,932744307223,90709592701,663642998266,11097239771688
CCB,2022,6673713783885,3806430064803,1763440977871,1129150264616,4910272806013,1903219618138,5857027555724,857859559606,1163386638391,91062188883,978765138709,14971039281741
CCB,2023,7615688275821,3409053232290,2168282202742,1250735941430,5447406073079,1380182527405,4981446446524,695886900213,999031201095,129172575827,873596952376,7851074418516
CCB,2024,8810672321238,5344682245462,2201683946496,1442351341988,6608988374741,3842002749089,13553674802896,1724806222375,2308132039925,152124261955,2321788531855,8392872986753
CCB,2025,10634446678024,4350067892155,2926772021436,2723760682166,7707674656588,2377221912820,10552645252329,1492730352389,2099930758701,234017818214,1287559613917,23943470026598
CCC,2018,8426370012299,6220405461610,2545071066884,1664384993340,5881298945415,1933944413382,4671886880836,243748508631,447173267928,142487632139,276508866330,13425525767743
CCC,2019,8799770718986,5510826665610,4869203434894,3385993664384,3930567284092,2045023574228,12790128092484,89013082297,341729788102,230463435231,86629605752,12739703783118
CCC,2020,10139198422305,5592633177240,3537914870968,3010349359046,6601283551337,3818524690179,9372310830401,617635626433,930371207486,158326674444,525954243831,24375498636794
CCC,2021,11158283795093,6992722287555,3287063883794,2532551263203,7871219911299,3305557935376,10836452118415,738881748886,1021516492518,97914306410,969910210198,28112958551674
CCC,2022,12201003737987,4583769537498,3886812631443,3040761306635,8314191106544,4609978390785,12540426699257,884136781036,1313891880433,208720904137,1228279360782,25674154569158
CCC,2023,13413995075334,8275859020897,4016729264321,3138494573671,9397265811012,3896233315467,7222265388442,607612554812,938513396806,178997703290,592583791379,20928096821153
CCC,2024,15262752980695,9250911633730,5120778559332,4047302033357,10141974421362,2367820021448,13886877272031,681694938354,1114836302278,262717629335,642887626934,30273933154120
CCC,2025,16821341236769,6240455144883,5623126139841,5243863485665,11198215096928,4838339511352,15181748421117,878511064132,1350654775707,252515945541,835326650329,18440272005947
CCD,2018,4065402031824,3003890140255,3269085362332,2424015028707,796316669492,-148392417711,3665763967368,-244702159636,-92170738324,213706961221,86927895348,332116829337
CCD,2019,3810490600694,1880764119353,3120431766006,2074766225400,690058834688,-221882258026,3734416582515,-132602170393,-14958628871,150794084120,36677553421,201756895103
CCD,2020,3841723992883,2302173772496,3015154416471,2112394242185,826569576412,-227131113621,6026130848276,-328157983485,-169578048384,240619430972,137630581581,411419004754
CCD,2021,3845895806001,1919379917836,3038765056785,2878991897424,807130749215,-100395177280,4444718142992,-152359551799,-88777074033,101672365716,185417060268,280283554294
CCD,2022,3647177076128,1433193418623,2807925320303,2121244207423,839251755825,-148864213091,2603049192339,-173523824006,-73295314282,143609465726,157764194380,466898767981
CCD,2023,3659949766883,2458740421111,2912505535769,2639899626307,747444231113,-253229202411,2932995772122,-124091005756,-14420922359,140692834836,182221704286,240462322478
CCD,2024,3817379265911,1708466110720,2794214093627,2529369137127,1023165172284,-141318673362,2266822499250,7765736312,241037327298,231330156908,-5949163632,475832857207
CCD,2025,3891944063531,2434281942998,3200636060880,1885765179170,691308002650,-341464862337,2623203359824,-128488101395,-8901967104,151708159639,126420443070,363660844191
CCU,2018,6898188090652,3621860261232,2699303546527,2089660369094,4198884544124,1924828840917,4702996984354,378345698298,599589098212,126656975338,380450563838,15521254815160
CCU,2019,6668682511670,4465620602063,4181906287918,3638378595745,2486776223752,1461716447516,7150025512527,95127412340,340467046649,221557781223,107288925898,8576431758105
CCU,2020,7234729779283,5182738880737,2832157896139,2375311557765,4402571883143,1174146868819,7223291094183,663815257179,961669249180,131900177705,774693397637,6818314266339
CCU,2021,7518148264059,5127587758204,2970754719831,2449414250333,4547393544227,1783854419101,5066004166104,347338014462,538933972917,104761454838,373133337231,10114123811019
CCU,2022,7489844851952,5537104710305,3130174300836,2735827373552,4359670551116,2389499357959,5234174741593,467042888151,824248664075,240445053885,622032891387,17206460539476
CCU,2023,7929374325189,3396924634728,3142879708565,2737668835469,4786494616623,2449147050812,9393676233272,968625208477,1370273133391,159491622795,856906088623,12109526564682
CCU,2024,8371169184871,6113863201884,3325434598475,1954417337120,5045734586395,2449574024096,7444059270541,604058493815,897012616277,141939499008,841332315949,14821337182237
CCU,2025,8845815043157,4138369912492,3990656975587,2715998056366,4855158067570,1128416593246,7513043672886,590396679211,1032141196762,294145347748,829037317104,18256104984332
CCV,2018,3305633793921,1645247254412,1937540189409,1214872493980,1368093604512,476195580109,4655744701039,612941962389,880739586700,114562133713,746090332283,4254598631291
CCV,2019,3911113265212,2317247493818,2116361293722,1227907980610,1794751971490,970142486404,2128024234084,277576611347,420695785211,73725021027,345488678866,3490049571903
CCV,2020,4669664630674,2673862067183,2734216915755,1656190484946,1935447714918,1071926807938,4410272892944,614584396473,965990006569,197759510978,566260492548,2904130876528
CCV,2021,5533941139720,3802796425886,3144779687142,2399075988785,2389161452578,1337172327752,5943546144650,882626995250,1224954977596,121671233532,1280430724008,7589353454608
CCV,2022,5735566125525,3080542787127,4232344161210,2738179335609,1503221964314,733088407273,8506779262047,-100624642058,21711142032,147491944605,-108348662649,2413242364677
CCV,2023,6878450882485,3276611471245,3895881824788,2985866099337,2982569057697,1014798689024,7195962627787,982479021146,1383443646882,155344870449,1130882152405,5723750904338
CCV,2024,7748644997148,3379294782693,4584936711578,3998133163876,3163708285570,1185015659550,12105996544097,1834141275238,2579505931850,286829337802,1894593642265,9656192595380
CCV,2025,8973146323832,3994351652430,4927553809304,3274831429061,4045592514528,1081209120827,5459239905664,676866582208,1157647881870,311564654110,1004646185920,9056824542637
CCW,2018,6613646895810,4586272511243,3694397171705,3296772369207,2919249724104,1058263104133,9668376450201,204685994431,430101692613,174244199574,296266620272,8401171019138
CCW,2019,8120418212750,5764675637448,2374027815741,2137617148163,5746390397008,3360713103873,4866293484270,327504956333,556034053830,146652858413,458538860673,22097257192440
CCW,2020,8055848009781,5432712644047,5178432865087,3999538387564,2877415144694,1342713186171,5017889957941,101578182994,351314347067,224341618324,115903632073,4847352215241
CCW,2021,7286310807226,4434389750140,4833282946482,4340485527856,2453027860743,1294257003229,10220614693846,279837909453,633897925741,284100538924,267161640384,8129745958196
CCW,2022,8716465696756,4849956464625,2288904137969,1604929080913,6427561558787,2429616550065,13164918710832,919105989054,1302507071005,153624584687,754489651707,14996190069587
CCW,2023,8495246450335,3929835719357,6094931518612,5617105011141,2400314931722,1370700623396,8971650988302,219924496159,485249364451,210343744252,206687818053,8524091802478
CCW,2024,9724717161481,5326262472781,2676957010693,2511488731324,7047760150788,3244859855792,10996445168693,667638287258,1047208274613,212660415540,994020073275,18980423039005
CCW,2025,10054141130378,6762034537770,5750482366046,5040439559222,4303658764332,1450564298370,8454491490861,246151024241,596935323777,289246543475,236812856128,17063953897500
CCX,2018,4181582711660,2158216147370,3690642463781,2047996995862,490940247878,-194878332777,6480305055563,-440795365559,-346258167515,204736039433,151176207871,237409157851
CCX,2019,4570218649237,2215123897547,3028995597427,2157009137046,1541223051810,-222649500786,5486790476226,144508188848,389594391752,208959155692,-144306799528,815435842471
CCX,2020,4437335611300,3079956032172,2363939828243,1848581966597,2073395783057,-704683994051,4581667190137,-115934540623,4368938382,149287114161,166795102231,623973408609
CCX,2021,4647243423583,2784147492463,2795754737750,2602582281715,1851488685832,-808941205866,6068173886516,148089889234,354083951870,168971590327,-73346695384,1038655847718
CCX,2022,4088184627916,1758869627493,3865025063607,3615251183912,223159564308,-72546990289,2440664139047,-203551345358,-75620427174,178818754524,206326251284,119181544505
CCX,2023,3664158471881,2378400162544,3402963559796,2830763031197,261194912085,-62134253971,4166682252282,-279604721704,-236736073185,112769828944,398757535030,82084835192
CCX,2024,3096883989230,2001596656560,2935965077421,2713983795661,160918911808,-25704043637,3136198251614,-164982654597,-97919786004,108308532241,188178426270,49097586846
CCX,2025,2781567600676,1121391451296,2494316406071,1925353296683,287251194605,-113086776027,2102261367329,-132921700907,-61613667733,104538458401,199094894205,70910250628
